Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Region,Log_Price
247,2,2,656000.0,8.8,1.0,1.0,2,13.393917592315308
247,2,0,799900.0,8.8,1.0,2.0,2,13.592243248992402
247,3,0,916000.0,8.8,1.0,3.0,2,13.727772735358728
247,3,0,1000000.0,8.8,2.0,2.0,2,13.815511557963774
247,4,0,914000.0,8.8,1.0,1.0,2,13.725586944527592
247,3,0,1650000.0,8.8,1.0,2.0,2,14.316286451937186
247,3,0,990000.0,8.8,2.0,2.0,2,13.805461232211272
247,2,2,512000.0,8.8,1.0,1.0,2,13.146081857144738
247,3,0,600000.0,8.8,1.0,3.0,2,13.304686600863562
247,4,0,910000.0,8.8,1.0,1.0,2,13.721200977393528
247,3,0,485000.0,8.8,1.0,1.0,2,13.091906231773164
247,3,0,900000.0,8.8,1.0,1.0,2,13.710151153416941
247,4,0,1000000.0,8.8,1.0,2.0,2,13.815511557963774
247,2,0,722000.0,8.8,1.0,1.0,2,13.489781802915555
247,3,0,910000.0,8.8,1.0,1.0,2,13.721200977393528
247,4,0,1260000.0,8.8,3.0,2.0,2,14.04662307257814
247,2,1,635000.0,8.8,1.0,1.0,2,13.361381852676738
247,3,0,550000.0,8.8,1.0,1.0,2,13.217675375388819
247,2,2,485000.0,8.8,1.0,1.0,2,13.091906231773164
247,3,0,690000.0,8.8,1.0,1.0,2,13.444448325847754
247,2,0,1065000.0,8.8,1.0,3.0,2,13.878486296092358
247,3,0,1200000.0,8.8,1.0,1.0,2,13.997832948091215
247,3,2,798000.0,8.8,2.0,2.0,2,13.589865129563993
247,2,0,850000.0,8.8,1.0,1.0,2,13.652992804936396
247,3,0,1355000.0,8.8,1.0,2.0,2,14.119312750303045
247,3,0,815000.0,8.8,1.0,1.0,2,13.610944619216111
247,3,0,971000.0,8.8,1.0,2.0,2,13.786082777139049
247,2,2,530000.0,8.8,1.0,1.0,2,13.180634172318978
247,3,0,900000.0,8.8,1.0,1.0,2,13.710151153416941
247,2,0,700000.0,8.8,1.0,1.0,2,13.45883704259595
247,3,0,930000.0,8.8,1.0,0.0,2,13.742940940397677
247,2,0,920000.0,8.8,2.0,2.0,2,13.732130035981154
247,3,0,842000.0,8.8,1.0,1.0,2,13.643536480872214
247,1,0,830000.0,8.8,1.0,0.0,2,13.629182184591333
247,3,0,980000.0,8.8,2.0,1.0,2,13.795308871054397
247,3,0,800000.0,8.8,3.0,2.0,2,13.592368256649284
247,4,0,930000.0,8.8,2.0,2.0,2,13.742940940397677
247,3,0,930000.0,8.8,1.0,2.0,2,13.742940940397677
247,2,0,886000.0,8.8,1.0,2.0,2,13.694473358254752
247,3,0,1080000.0,8.8,1.0,1.0,2,13.8924725250259
247,3,0,1040000.0,8.8,1.0,2.0,2,13.854732232655556
247,4,0,1400000.0,8.8,2.0,2.0,2,14.151983508870947
247,2,1,660000.0,8.8,1.0,1.0,2,13.399996629152975
247,2,2,436000.0,8.8,1.0,1.0,2,12.985399815906522
247,2,0,876000.0,8.8,1.0,2.0,2,13.683122511470389
247,2,0,910000.0,8.8,2.0,1.0,2,13.721200977393528
247,3,0,1000000.0,8.8,2.0,2.0,2,13.815511557963774
247,3,0,800000.0,8.8,1.0,2.0,2,13.592368256649284
247,3,0,928000.0,8.8,2.0,1.0,2,13.740788089353964
247,3,0,1070000.0,8.8,1.0,2.0,2,13.883170141017091
247,2,0,565000.0,8.8,1.0,2.0,2,13.244582780038517
247,3,1,714000.0,8.8,2.0,2.0,2,13.478639641880966
247,2,0,770000.0,8.8,2.0,1.0,2,13.554147092530322
247,3,0,1226000.0,8.8,1.0,4.0,2,14.019268211138646
247,3,0,810000.0,8.8,1.0,1.0,2,13.60479076121576
247,3,0,1127000.0,8.8,2.0,2.0,2,13.935070680332966
247,3,0,750000.0,8.8,1.0,2.0,2,13.527829818844937
247,3,0,980000.0,8.8,1.0,1.0,2,13.795308871054397
247,3,0,670000.0,8.8,1.0,2.0,2,13.415034483903348
247,4,0,1315000.0,8.8,3.0,2.0,2,14.089347984049986
247,2,0,780000.0,8.8,1.0,1.0,2,13.567050480716235
247,2,0,986000.0,8.8,1.0,1.0,2,13.80141264778304
247,2,0,771000.0,8.8,1.0,1.0,2,13.555444949561487
247,4,0,760000.0,8.8,8.0,7.0,2,13.541075028051122
247,3,0,850000.0,8.8,2.0,1.0,2,13.652992804936396
247,3,0,890000.0,8.8,1.0,2.0,2,13.698977865303197
247,2,0,1088000.0,8.8,1.0,2.0,2,13.89985262551525
247,3,0,1123000.0,8.8,1.0,2.0,2,13.931515124192133
247,4,0,600000.0,8.8,1.0,2.0,2,13.304686600863562
247,1,2,300000.0,8.8,1.0,1.0,2,12.611541086966115
247,2,0,890000.0,8.8,1.0,3.0,2,13.698977865303197
247,3,0,1040000.0,8.8,2.0,1.0,2,13.854732232655556
247,3,0,1050000.0,8.8,2.0,1.0,2,13.864301674514206
247,2,0,900000.0,8.8,1.0,1.0,2,13.710151153416941
247,2,2,425000.0,8.8,2.0,1.0,2,12.959846800844963
247,2,2,515000.0,8.8,1.0,1.0,2,13.151924121391561
247,3,0,1040000.0,8.8,1.0,2.0,2,13.854732232655556
247,2,0,520000.0,8.8,1.0,2.0,2,13.161586013632684
247,3,2,605000.0,8.8,1.0,2.0,2,13.312985389904174
247,3,0,890000.0,8.8,1.0,2.0,2,13.698977865303197
247,2,0,790000.0,8.8,1.0,1.0,2,13.579789490265188
247,3,0,1000000.0,8.8,1.0,2.0,2,13.815511557963774
247,2,0,860000.0,8.8,2.0,1.0,2,13.664688831019712
247,2,0,630000.0,8.8,1.0,1.0,2,13.353476685668044
247,4,0,660000.0,8.8,2.0,1.0,2,13.399996629152975
247,3,0,810000.0,8.8,1.0,1.0,2,13.60479076121576
247,4,0,875000.0,8.8,1.0,2.0,2,13.681980308196241
247,3,0,923000.0,8.8,1.0,0.0,2,13.73538559690802
247,4,0,920000.0,8.8,1.0,1.0,2,13.732130035981154
247,3,0,1150000.0,8.8,1.0,4.0,2,13.955273369904273
247,4,0,871000.0,8.8,2.0,1.0,2,13.677398403939607
247,4,0,910000.0,8.8,1.0,3.0,2,13.721200977393528
247,3,0,1330000.0,8.8,2.0,3.0,2,14.100690252077353
247,4,0,950000.0,8.8,2.0,1.0,2,13.76421831620775
247,3,0,821000.0,8.8,1.0,2.0,2,13.61827960646062
247,3,0,888500.0,8.8,1.0,2.0,2,13.697291052068612
247,4,0,870000.0,8.8,1.0,2.0,2,13.676249640055394
247,3,0,1186000.0,8.8,1.0,1.0,2,13.986097701709772
247,3,0,900000.0,8.8,1.0,2.0,2,13.710151153416941
247,3,0,800000.0,8.8,1.0,2.0,2,13.592368256649284
247,3,0,1030000.0,8.8,2.0,3.0,2,13.845070331079134
247,4,0,1615000.0,8.8,2.0,3.0,2,14.29484613383375
247,3,0,715000.0,8.8,1.0,1.0,2,13.480039220276565
247,2,2,610000.0,8.8,1.0,1.0,2,13.321215875492413
247,3,0,1162500.0,8.8,2.0,2.0,2,13.966084276658332
247,4,0,1142500.0,8.8,1.0,2.0,2,13.948730277023637
247,3,0,930000.0,8.8,1.0,2.0,2,13.742940940397677
247,3,0,875000.0,8.8,2.0,1.0,2,13.681980308196241
247,4,0,840000.0,8.8,1.0,2.0,2,13.641158361294979
247,3,0,805000.0,8.8,1.0,2.0,2,13.598598798635953
247,3,0,750000.0,8.8,3.0,2.0,2,13.527829818844937
247,4,0,750000.0,8.8,2.0,2.0,2,13.527829818844937
250,3,2,475000.0,11.2,1.0,1.0,2,13.07107218827772
250,2,2,415000.0,11.2,1.0,1.0,2,12.936036208848487
250,3,0,731000.0,11.2,1.0,2.0,2,13.502170106720037
250,2,2,352000.0,11.2,1.0,1.0,2,12.77138929548529
250,3,0,723000.0,11.2,1.0,1.0,2,13.49116588426581
250,2,2,336000.0,11.2,1.0,1.0,2,12.724869415131389
250,3,0,685000.0,11.2,1.0,1.0,2,13.437175577097312
250,3,1,620000.0,11.2,2.0,2.0,2,13.3374763699232
250,3,0,620000.0,11.2,1.0,2.0,2,13.3374763699232
250,3,0,1025000.0,11.2,2.0,2.0,2,13.840204146163925
250,2,1,490000.0,11.2,1.0,1.0,2,13.102162710901053
250,3,0,805000.0,11.2,1.0,2.0,2,13.598598798635953
250,4,0,770000.0,11.2,1.0,2.0,2,13.554147092530322
250,3,2,645000.0,11.2,1.0,2.0,2,13.377007146164305
250,3,0,1005000.0,11.2,2.0,4.0,2,13.820499094499693
250,2,0,931000.0,11.2,1.0,1.0,2,13.744015630372484
250,2,0,810000.0,11.2,1.0,2.0,2,13.60479076121576
250,2,0,535000.0,11.2,1.0,1.0,2,13.190023895035274
250,3,0,920000.0,11.2,2.0,2.0,2,13.732130035981154
250,3,0,800000.0,11.2,1.0,5.0,2,13.592368256649284
250,3,0,510000.0,11.2,1.0,2.0,2,13.1421679654829
250,3,0,651000.0,11.2,2.0,3.0,2,13.386266457287837
250,3,0,502500.0,11.2,1.0,2.0,2,13.12735290896314
250,2,0,365000.0,11.2,1.0,1.0,2,12.807655372286902
250,2,2,405000.0,11.2,1.0,1.0,2,12.91164481522143
250,3,1,620500.0,11.2,2.0,1.0,2,13.338282495229047
250,3,0,730000.0,11.2,1.0,1.0,2,13.500801182986649
250,1,0,260000.0,11.2,1.0,1.0,2,12.468440756144114
250,3,0,665000.0,11.2,1.0,4.0,2,13.407543823396258
250,3,0,625000.0,11.2,2.0,1.0,2,13.345508528717259
250,2,2,357500.0,11.2,1.0,1.0,2,12.786893438315085
250,2,2,427500.0,11.2,1.0,1.0,2,12.965711906537503
250,4,0,851000.0,11.2,2.0,2.0,2,13.654168582642953
250,3,0,998000.0,11.2,2.0,3.0,2,13.813509557297108
250,4,0,1030000.0,11.2,2.0,3.0,2,13.845070331079134
250,2,0,498000.0,11.2,1.0,3.0,2,13.118357364036902
250,2,2,410000.0,11.2,1.0,1.0,2,12.923914877701906
250,2,2,450000.0,11.2,1.0,1.0,2,13.017005083966255
250,1,2,341000.0,11.2,1.0,1.0,2,12.739640688812674
250,2,2,270000.0,11.2,1.0,1.0,2,12.506180941677357
250,3,0,900000.0,11.2,2.0,2.0,2,13.710151153416941
250,3,0,500000.0,11.2,1.0,1.0,2,13.122365377402328
250,4,0,1015000.0,11.2,1.0,1.0,2,13.830400155679214
250,3,0,915000.0,11.2,3.0,2.0,2,13.726680437153236
250,2,0,380000.0,11.2,1.0,1.0,2,12.847929163278053
250,2,2,468000.0,11.2,2.0,2.0,2,13.056225711649638
250,3,0,800000.0,11.2,1.0,2.0,2,13.592368256649284
250,2,2,380000.0,11.2,1.0,1.0,2,12.847929163278053
250,3,0,600000.0,11.2,1.0,1.0,2,13.304686600863562
250,3,1,530000.0,11.2,2.0,1.0,2,13.180634172318978
250,3,1,592000.0,11.2,1.0,1.0,2,13.291263603053904
250,2,0,611000.0,11.2,1.0,2.0,2,13.322853874813605
250,2,2,440000.0,11.2,1.0,2.0,2,12.994532278619134
250,3,0,650000.0,11.2,1.0,3.0,2,13.384729180332174
250,2,1,416000.0,11.2,1.0,1.0,2,12.938442943086665
250,3,0,610000.0,11.2,1.0,2.0,2,13.321215875492413
250,3,0,890000.0,11.2,2.0,2.0,2,13.698977865303197
250,3,2,301000.0,11.2,1.0,1.0,2,12.614868865984631
250,3,0,865000.0,11.2,1.0,3.0,2,13.670485941982712
250,2,2,436000.0,11.2,1.0,1.0,2,12.985399815906522
250,4,0,650000.0,11.2,1.0,2.0,2,13.384729180332174
250,2,2,432000.0,11.2,1.0,1.0,2,12.976183182038383
250,3,0,650000.0,11.2,1.0,1.0,2,13.384729180332174
250,2,0,836000.0,11.2,1.0,3.0,2,13.636385088238372
250,2,2,401000.0,11.2,1.0,1.0,2,12.901719200051183
250,2,0,635000.0,11.2,1.0,1.0,2,13.361381852676738
250,2,2,491000.0,11.2,1.0,1.0,2,13.104201443434462
250,2,2,420000.0,11.2,1.0,0.0,2,12.948012371209098
250,3,0,810000.0,11.2,1.0,2.0,2,13.60479076121576
250,3,0,780000.0,11.2,1.0,2.0,2,13.567050480716235
250,2,2,520000.0,11.2,1.0,1.0,2,13.161586013632684
250,3,0,660000.0,11.2,1.0,1.0,2,13.399996629152975
250,2,0,555000.0,11.2,1.0,2.0,2,13.22672519452875
250,2,1,350000.0,11.2,1.0,1.0,2,12.765691290604371
250,3,0,540000.0,11.2,2.0,2.0,2,13.199326270390594
250,3,1,678000.0,11.2,2.0,1.0,2,13.426904041847699
250,3,0,812000.0,11.2,1.0,2.0,2,13.60725685067015
250,3,0,682000.0,11.2,1.0,1.0,2,13.432786403100184
250,2,1,380000.0,11.2,1.0,1.0,2,12.847929163278053
250,1,2,350000.0,11.2,1.0,2.0,2,12.765691290604371
250,4,0,750000.0,11.2,2.0,4.0,2,13.527829818844937
250,2,1,495000.0,11.2,1.0,1.0,2,13.112315061750808
250,2,0,644000.0,11.2,1.0,2.0,2,13.375455557880317
250,4,0,895500.0,11.2,2.0,4.0,2,13.705138617176864
250,3,2,500000.0,11.2,1.0,1.0,2,13.122365377402328
250,3,0,940000.0,11.2,1.0,2.0,2,13.753636218075409
250,2,0,755000.0,11.2,1.0,2.0,2,13.534474352733596
250,2,1,568000.0,11.2,1.0,1.0,2,13.249878458265119
250,2,2,350000.0,11.2,1.0,1.0,2,12.765691290604371
250,2,2,452000.0,11.2,1.0,1.0,2,13.021439671201302
250,2,2,335000.0,11.2,1.0,1.0,2,12.721888795877375
250,3,0,585000.0,11.2,1.0,3.0,2,13.279368835614243
250,2,2,360000.0,11.2,1.0,1.0,2,12.793862088206213
250,2,2,380000.0,11.2,1.0,1.0,2,12.847929163278053
250,3,0,546000.0,11.2,1.0,2.0,2,13.210376086227196
250,3,2,400000.0,11.2,1.0,1.0,2,12.899222326086994
250,4,0,1700000.0,11.2,2.0,4.0,2,14.346139397261565
250,3,0,592500.0,11.2,2.0,1.0,2,13.292107839753712
250,3,0,830000.0,11.2,1.0,1.0,2,13.629182184591333
250,2,2,360000.0,11.2,1.0,1.0,2,12.793862088206213
250,3,0,655000.0,11.2,1.0,1.0,2,13.39239204133378
250,3,0,410000.0,11.2,1.0,1.0,2,12.923914877701906
250,2,0,836000.0,11.2,1.0,1.0,2,13.636385088238372
250,2,0,635000.0,11.2,2.0,2.0,2,13.361381852676738
250,4,0,811000.0,11.2,2.0,3.0,2,13.606024566142413
250,2,0,650000.0,11.2,1.0,1.0,2,13.384729180332174
250,3,0,765000.0,11.2,1.0,2.0,2,13.547632419997361
250,2,2,440000.0,11.2,1.0,2.0,2,12.994532278619134
250,3,0,715000.0,11.2,2.0,2.0,2,13.480039220276565
250,4,0,670000.0,11.2,2.0,2.0,2,13.415034483903348
250,2,2,376000.0,11.2,1.0,1.0,2,12.837347081942964
250,2,2,323000.0,11.2,1.0,1.0,2,12.685410698175234
250,3,0,680000.0,11.2,1.0,4.0,2,13.429849547739444
250,2,1,530000.0,11.2,1.0,1.0,2,13.180634172318978
250,4,0,786000.0,11.2,3.0,1.0,2,13.574713343675166
250,2,2,390000.0,11.2,1.0,1.0,2,12.873904582205107
250,3,0,650000.0,11.2,1.0,2.0,2,13.384729180332174
250,3,0,540000.0,11.2,1.0,2.0,2,13.199326270390594
250,3,0,685000.0,11.2,1.0,1.0,2,13.437175577097312
250,3,0,800000.0,11.2,2.0,3.0,2,13.592368256649284
250,3,0,830000.0,11.2,1.0,2.0,2,13.629182184591333
250,2,2,330000.0,11.2,1.0,1.0,2,12.706850963741102
250,3,0,539000.0,11.2,1.0,1.0,2,13.197472705176983
250,3,0,622500.0,11.2,1.0,1.0,2,13.341500513745412
250,4,0,767500.0,11.2,2.0,2.0,2,13.550895061374236
250,3,0,780000.0,11.2,1.0,2.0,2,13.567050480716235
250,3,0,668000.0,11.2,2.0,1.0,2,13.41204494952365
250,4,0,1215000.0,11.2,2.0,4.0,2,14.010255457801716
250,3,0,1120000.0,11.2,1.0,2.0,2,13.928840136128022
250,3,2,470000.0,11.2,1.0,2.0,2,13.060490101343552
250,3,0,800000.0,11.2,1.0,1.0,2,13.592368256649284
250,2,0,1700000.0,11.2,1.0,6.0,2,14.346139397261565
250,3,0,655000.0,11.2,2.0,2.0,2,13.39239204133378
250,3,0,885000.0,11.2,1.0,2.0,2,13.69334405393293
250,2,0,510000.0,11.2,1.0,2.0,2,13.1421679654829
250,2,2,440000.0,11.2,1.0,1.0,2,12.994532278619134
250,3,0,703000.0,11.2,2.0,1.0,2,13.463113593266897
250,2,2,424000.0,11.2,1.0,1.0,2,12.95749109270188
250,4,0,750000.0,11.2,1.0,2.0,2,13.527829818844937
250,3,0,613000.0,11.2,1.0,2.0,2,13.326121846238388
250,3,0,779000.0,11.2,1.0,2.0,2,13.565767608549109
250,2,1,425000.0,11.2,1.0,1.0,2,12.959846800844963
250,5,0,791000.0,11.2,3.0,1.0,2,13.581054510971494
250,3,0,475000.0,11.2,1.0,1.0,2,13.07107218827772
250,3,0,950000.0,11.2,2.0,2.0,2,13.76421831620775
250,2,2,352000.0,11.2,1.0,1.0,2,12.77138929548529
250,4,0,730000.0,11.2,1.0,2.0,2,13.500801182986649
250,2,0,791000.0,11.2,1.0,3.0,2,13.581054510971494
250,3,0,905000.0,11.2,1.0,2.0,2,13.715691327653829
250,2,2,480000.0,11.2,2.0,1.0,2,13.081543466215237
250,3,0,767000.0,11.2,1.0,2.0,2,13.550243384129509
250,3,0,871000.0,11.2,1.0,3.0,2,13.677398403939607
250,3,2,450000.0,11.2,1.0,2.0,2,13.017005083966255
250,3,0,921500.0,11.2,2.0,1.0,2,13.733759141278622
250,2,1,490000.0,11.2,1.0,1.0,2,13.102162710901053
250,3,0,787000.0,11.2,1.0,1.0,2,13.575984798046763
250,2,2,300000.0,11.2,1.0,1.0,2,12.611541086966115
250,2,2,335000.0,11.2,1.0,1.0,2,12.721888795877375
250,3,0,670500.0,11.2,1.0,2.0,2,13.415780473127068
250,5,0,1050000.0,11.2,2.0,1.0,2,13.864301674514206
250,3,2,475000.0,11.2,1.0,2.0,2,13.07107218827772
250,2,2,440000.0,11.2,1.0,1.0,2,12.994532278619134
250,3,0,851500.0,11.2,1.0,1.0,2,13.654755953482312
250,2,0,623500.0,11.2,1.0,0.0,2,13.34310564795018
250,4,0,830000.0,11.2,1.0,4.0,2,13.629182184591333
250,3,0,572000.0,11.2,1.0,2.0,2,13.256896018612155
250,3,0,600000.0,11.2,2.0,2.0,2,13.304686600863562
250,3,0,450000.0,11.2,2.0,2.0,2,13.017005083966255
250,2,2,525000.0,11.2,1.0,2.0,2,13.171155446333852
250,3,0,692500.0,11.2,2.0,2.0,2,13.44806496108591
250,4,0,790000.0,11.2,2.0,2.0,2,13.579789490265188
250,3,0,785000.0,11.2,1.0,1.0,2,13.573440270649085
250,2,0,840000.0,11.2,1.0,1.0,2,13.641158361294979
250,5,0,925000.0,11.2,3.0,4.0,2,13.73755009757506
250,3,0,700000.0,11.2,1.0,1.0,2,13.45883704259595
250,4,0,801000.0,11.2,1.0,2.0,2,13.593617474489168
250,1,2,216000.0,11.2,1.0,1.0,2,12.283038316285214
250,1,2,220000.0,11.2,1.0,1.0,2,12.301387370778713
250,3,0,866000.0,11.2,1.0,2.0,2,13.671641342278317
250,2,2,340000.0,11.2,1.0,1.0,2,12.73670383776449
250,2,0,500250.0,11.2,1.0,1.0,2,13.122865251444482
250,1,0,395000.0,11.2,1.0,1.0,2,12.886643575525625
250,3,0,810000.0,11.2,2.0,3.0,2,13.60479076121576
250,2,0,790000.0,11.2,1.0,1.0,2,13.579789490265188
250,2,2,465000.0,11.2,1.0,1.0,2,13.049794835104816
250,3,0,601000.0,11.2,1.0,2.0,2,13.30635187740947
250,2,0,772000.0,11.2,1.0,1.0,2,13.556741124342862
250,2,0,968000.0,11.2,1.0,2.0,2,13.782988399316032
250,3,0,928000.0,11.2,1.0,1.0,2,13.740788089353964
250,2,2,300000.0,11.2,1.0,1.0,2,12.611541086966115
250,2,1,420000.0,11.2,1.0,2.0,2,12.948012371209098
250,4,0,885000.0,11.2,2.0,3.0,2,13.69334405393293
250,2,2,240000.0,11.2,1.0,1.0,2,12.388398368982115
250,3,0,815000.0,11.2,1.0,2.0,2,13.610944619216111
250,3,0,882500.0,11.2,2.0,2.0,2,13.690515200933422
250,3,0,793000.0,11.2,1.0,2.0,2,13.583579761650238
250,3,0,550000.0,11.2,2.0,2.0,2,13.217675375388819
250,2,2,477000.0,11.2,1.0,2.0,2,13.07527386630434
250,2,2,433000.0,11.2,1.0,1.0,2,12.978495316450783
250,3,2,672000.0,11.2,1.0,2.0,2,13.418015107599418
250,2,0,680000.0,11.2,1.0,1.0,2,13.429849547739444
250,3,0,751000.0,11.2,1.0,2.0,2,13.529162262303307
250,3,0,851000.0,11.2,1.0,1.0,2,13.654168582642953
250,3,0,777000.0,11.2,1.0,2.0,2,13.563196916350243
250,4,0,1162000.0,11.2,3.0,4.0,2,13.96565407697882
250,3,0,620000.0,11.2,1.0,2.0,2,13.3374763699232
250,3,0,1025000.0,11.2,1.0,4.0,2,13.840204146163925
250,3,0,762500.0,11.2,1.0,2.0,2,13.544359098938253
250,3,0,832000.0,11.2,1.0,2.0,2,13.631588921725701
250,5,0,820000.0,11.2,2.0,2.0,2,13.617060838751888
250,3,0,784000.0,11.2,1.0,2.0,2,13.572165574841936
250,4,0,1186000.0,11.2,1.0,2.0,2,13.986097701709772
250,3,0,665000.0,11.2,1.0,1.0,2,13.407543823396258
250,2,2,405000.0,11.2,1.0,1.0,2,12.91164481522143
250,2,2,431000.0,11.2,1.0,1.0,2,12.973865689268807
250,4,0,885000.0,11.2,2.0,2.0,2,13.69334405393293
250,3,0,718500.0,11.2,1.0,6.0,2,13.484922376288697
250,5,0,762500.0,11.2,2.0,2.0,2,13.544359098938253
250,3,0,737000.0,11.2,3.0,6.0,2,13.510344528022657
250,3,0,810000.0,11.2,2.0,2.0,2,13.60479076121576
250,2,0,610000.0,11.2,1.0,2.0,2,13.321215875492413
250,2,2,430000.0,11.2,1.0,1.0,2,12.971542813248437
250,2,0,730000.0,11.2,1.0,2.0,2,13.500801182986649
250,4,0,680000.0,11.2,1.0,2.0,2,13.429849547739444
250,3,0,705000.0,11.2,1.0,1.0,2,13.465954500233115
250,3,0,705000.0,11.2,1.0,3.0,2,13.465954500233115
250,2,2,390000.0,11.2,1.0,1.0,2,12.873904582205107
251,2,0,937000.0,2.6,1.0,1.0,2,13.75043962845585
251,3,0,1260000.0,2.6,1.0,0.0,2,14.04662307257814
251,3,1,1236000.0,2.6,2.0,1.0,2,14.027391726060934
251,2,2,540000.0,2.6,2.0,1.0,2,13.199326270390594
251,2,2,795250.0,2.6,1.0,2.0,2,13.586413067076805
251,2,2,582000.0,2.6,1.0,1.0,2,13.274227444925158
251,1,2,500000.0,2.6,1.0,1.0,2,13.122365377402328
251,3,0,1600000.0,2.6,2.0,1.0,2,14.285514812209815
251,3,0,2180000.0,2.6,2.0,2.0,2,14.594835893480763
251,1,2,370000.0,2.6,1.0,1.0,2,12.821260987319457
251,4,0,3335000.0,2.6,2.0,2.0,2,15.019983537181892
251,2,0,935000.0,2.6,1.0,1.0,2,13.74830287778897
251,3,0,1102000.0,2.6,2.0,0.0,2,13.912638176135601
251,1,2,437500.0,2.6,1.0,1.0,2,12.988834270491479
251,1,2,421000.0,2.6,1.0,1.0,2,12.95039048795861
251,2,2,479000.0,2.6,1.0,1.0,2,13.079457964073546
251,5,0,3200000.0,2.6,3.0,3.0,2,14.978661680269907
251,2,2,479000.0,2.6,1.0,1.0,2,13.079457964073546
251,2,0,1042500.0,2.6,1.0,1.0,2,13.857133191887247
251,2,2,655000.0,2.6,1.0,1.0,2,13.39239204133378
251,2,0,1130000.0,2.6,2.0,3.0,2,13.937729075643883
251,2,2,561000.0,2.6,1.0,1.0,2,13.237477967034438
251,2,2,635000.0,2.6,2.0,1.0,2,13.361381852676738
251,3,0,1010000.0,2.6,1.0,1.0,2,13.825461878915961
251,2,0,1025000.0,2.6,1.0,1.0,2,13.840204146163925
251,2,0,1102000.0,2.6,1.0,1.0,2,13.912638176135601
251,2,2,550000.0,2.6,1.0,2.0,2,13.217675375388819
251,3,0,1152500.0,2.6,2.0,1.0,2,13.957444921531524
251,4,0,1375000.0,2.6,2.0,2.0,2,14.13396501635527
251,3,0,1422000.0,2.6,1.0,0.0,2,14.167575592579956
251,2,0,1506000.0,2.6,2.0,1.0,2,14.224968351352379
251,3,0,1350000.0,2.6,1.0,2.0,2,14.115615891155079
251,3,0,1090000.0,2.6,1.0,3.0,2,13.901689171636098
251,1,2,405000.0,2.6,1.0,1.0,2,12.91164481522143
251,1,2,327000.0,2.6,1.0,1.0,2,12.69771850797869
251,3,0,1474000.0,2.6,1.0,0.0,2,14.20349103015724
251,3,0,1555000.0,2.6,1.0,0.0,2,14.256986746682081
251,1,2,500000.0,2.6,1.0,1.0,2,13.122365377402328
251,2,2,815000.0,2.6,2.0,2.0,2,13.610944619216111
251,1,2,345000.0,2.6,1.0,0.0,2,12.75130259456002
251,1,2,345000.0,2.6,1.0,1.0,2,12.75130259456002
251,3,0,1275000.0,2.6,1.0,2.0,2,14.058457520888082
251,3,0,1150000.0,2.6,1.0,0.0,2,13.955273369904273
251,4,0,950000.0,2.6,1.0,0.0,2,13.76421831620775
251,2,0,270000.0,2.6,1.0,1.0,2,12.506180941677357
251,1,2,439000.0,2.6,1.0,1.0,2,12.992256969959042
251,2,2,695000.0,2.6,1.0,2.0,2,13.451668563394815
251,2,2,512000.0,2.6,1.0,1.0,2,13.146081857144738
251,2,1,855000.0,2.6,1.0,1.0,2,13.658857917508856
251,2,2,1040000.0,2.6,2.0,2.0,2,13.854732232655556
251,1,2,342000.0,2.6,1.0,1.0,2,12.742568940017076
251,1,2,681000.0,2.6,1.0,1.0,2,13.431319053559353
251,2,0,900000.0,2.6,1.0,0.0,2,13.710151153416941
251,3,0,1250000.0,2.6,2.0,1.0,2,14.038654909278163
251,2,0,990000.0,2.6,1.0,1.0,2,13.805461232211272
251,2,0,1189000.0,2.6,1.0,0.0,2,13.988624016715459
251,2,0,1220000.0,2.6,1.0,1.0,2,14.014362236381235
251,2,0,1220000.0,2.6,1.0,1.0,2,14.014362236381235
251,3,0,1100000.0,2.6,1.0,0.0,2,13.910821646859095
251,3,0,1346000.0,2.6,1.0,0.0,2,14.112648532128585
251,2,2,450000.0,2.6,1.0,1.0,2,13.017005083966255
251,2,0,1340000.0,2.6,1.0,0.0,2,14.108180918195472
251,2,0,1421000.0,2.6,1.0,0.0,2,14.166872110808757
251,3,0,1074000.0,2.6,1.0,0.0,2,13.88690148514921
251,3,0,1205000.0,2.6,1.0,0.0,2,14.001990954782066
251,2,1,1430000.0,2.6,2.0,2.0,2,14.173185701536545
251,3,0,1465000.0,2.6,2.0,2.0,2,14.19736648302693
251,2,2,391000.0,2.6,1.0,1.0,2,12.876465396508989
251,2,0,1035000.0,2.6,1.0,0.0,2,13.849912950864715
251,2,2,530000.0,2.6,1.0,1.0,2,13.180634172318978
251,2,1,930000.0,2.6,1.0,1.0,2,13.742940940397677
251,3,0,1182000.0,2.6,1.0,1.0,2,13.982719322971512
251,2,0,777500.0,2.6,1.0,1.0,2,13.563840209208333
251,3,0,1115000.0,2.6,2.0,2.0,2,13.924365859736941
251,3,2,760000.0,2.6,2.0,1.0,2,13.541075028051122
251,2,2,640000.0,2.6,1.0,2.0,2,13.369225017834633
251,3,0,1710000.0,2.6,2.0,2.0,2,14.352004513273993
251,3,0,1420000.0,2.6,1.0,0.0,2,14.166168133802548
251,1,2,390000.0,2.6,1.0,1.0,2,12.873904582205107
251,3,0,3020000.0,2.6,2.0,2.0,2,14.920767720476825
251,3,0,1346000.0,2.6,1.0,1.0,2,14.112648532128585
